overlay,id_exp_icpms,name_isotope_analyte,name_isotope_internalstandard,id_data_icpms,t_delaycorrected__timestamp_sfc_pc_synchronized__s,dm_dt_S__ng_s_cm2geo_fc_top_cell_Aideal
,190,Ti47,Sc45,79475,,
,190,Ti47,Sc45,79476,,
,190,Ti47,Sc45,79477,,
,190,Ti47,Sc45,79478,,
,190,Ti47,Sc45,79479,,
,190,Ti47,Sc45,79480,,
,190,Ti47,Sc45,79481,,
,190,Ti47,Sc45,79482,,
,190,Ti47,Sc45,79483,,
,190,Ti47,Sc45,79484,,
,190,Ti47,Sc45,79485,,
,190,Ti47,Sc45,79486,,
,190,Ti47,Sc45,79487,,
,190,Ti47,Sc45,79488,,
,190,Ti47,Sc45,79489,,
,190,Ti47,Sc45,79490,,
,190,Ti47,Sc45,79491,,
,190,Ti47,Sc45,79492,,
,190,Ti47,Sc45,79493,,
,190,Ti47,Sc45,79494,,
,190,Ti47,Sc45,79495,,
,190,Ti47,Sc45,79496,,
,190,Ti47,Sc45,79497,,
,190,Ti47,Sc45,79498,,
,190,Ti47,Sc45,79499,,
,190,Ti47,Sc45,79500,,
,190,Ti47,Sc45,79501,,
,190,Ti47,Sc45,79502,,
,190,Ti47,Sc45,79503,,
,190,Ti47,Sc45,79504,,
,190,Ti47,Sc45,79505,,
,190,Ti47,Sc45,79506,,
,190,Ti47,Sc45,79507,,
,190,Ti47,Sc45,79508,,
,190,Ti47,Sc45,79509,,
,190,Ti47,Sc45,79510,,
,190,Ti47,Sc45,79511,,
,190,Ti47,Sc45,79512,,
,190,Ti47,Sc45,79513,,
,190,Ti47,Sc45,79514,,
,190,Ti47,Sc45,79515,,
,190,Ti47,Sc45,79516,,
,190,Ti47,Sc45,79517,,
,190,Ti47,Sc45,79518,,
,190,Ti47,Sc45,79519,,
,190,Ti47,Sc45,79520,,
,190,Ti47,Sc45,79521,,
,190,Ti47,Sc45,79522,,
,190,Ti47,Sc45,79523,,
,190,Ti47,Sc45,79524,,
,190,Ti47,Sc45,79525,,
,190,Ti47,Sc45,79526,,
,190,Ti47,Sc45,79527,,
,190,Ti47,Sc45,79528,,
,190,Ti47,Sc45,79529,,
,190,Ti47,Sc45,79530,,
,190,Ti47,Sc45,79531,,
,190,Ti47,Sc45,79532,,
,190,Ti47,Sc45,79533,,
,190,Ti47,Sc45,79534,,
,190,Ti47,Sc45,79535,,
,190,Ti47,Sc45,79536,,
,190,Ti47,Sc45,79537,,
,190,Ti47,Sc45,79538,,
,190,Ti47,Sc45,79539,,
,190,Ti47,Sc45,79540,,
,190,Ti47,Sc45,79541,,
,190,Ti47,Sc45,79542,,
,190,Ti47,Sc45,79543,,
,190,Ti47,Sc45,79544,,
,190,Ti47,Sc45,79545,,
,190,Ti47,Sc45,79546,,
,190,Ti47,Sc45,79547,,
,190,Ti47,Sc45,79548,,
,190,Ti47,Sc45,79549,,
,190,Ti47,Sc45,79550,,
,190,Ti47,Sc45,79551,,
,190,Ti47,Sc45,79552,,
,190,Ti47,Sc45,79553,,
,190,Ti47,Sc45,79554,,
,190,Ti47,Sc45,79555,,
,190,Ti47,Sc45,79556,,
,190,Ti47,Sc45,79557,,
,190,Ti47,Sc45,79558,,
,190,Ti47,Sc45,79559,,
,190,Ti47,Sc45,79560,,
,190,Ti47,Sc45,79561,,
,190,Ti47,Sc45,79562,,
,190,Ti47,Sc45,79563,,
,190,Ti47,Sc45,79564,,
,190,Ti47,Sc45,79565,,
,190,Ti47,Sc45,79566,,
,190,Ti47,Sc45,79567,,
,190,Ti47,Sc45,79568,,
,190,Ti47,Sc45,79569,,
,190,Ti47,Sc45,79570,,
,190,Ti47,Sc45,79571,,
,190,Ti47,Sc45,79572,,
,190,Ti47,Sc45,79573,,
,190,Ti47,Sc45,79574,,
,190,Ti47,Sc45,79575,,
,190,Ti47,Sc45,79576,,
,190,Ti47,Sc45,79577,,
,190,Ti47,Sc45,79578,,
,190,Ti47,Sc45,79579,,
,190,Ti47,Sc45,79580,,
,190,Ti47,Sc45,79581,,
,190,Ti47,Sc45,79582,,
,190,Ti47,Sc45,79583,,
,190,Ti47,Sc45,79584,,
,190,Ti47,Sc45,79585,,
,190,Ti47,Sc45,79586,,
,190,Ti47,Sc45,79587,,
,190,Ti47,Sc45,79588,,
,190,Ti47,Sc45,79589,,
,190,Ti47,Sc45,79590,,
,190,Ti47,Sc45,79591,,
,190,Ti47,Sc45,79592,,
,190,Ti47,Sc45,79593,,
,190,Ti47,Sc45,79594,,
,190,Ti47,Sc45,79595,,
,190,Ti47,Sc45,79596,,
,190,Ti47,Sc45,79597,,
,190,Ti47,Sc45,79598,,
,190,Ti47,Sc45,79599,,
,190,Ti47,Sc45,79600,,
,190,Ti47,Sc45,79601,,
,190,Ti47,Sc45,79602,,
,190,Ti47,Sc45,79603,,
,190,Ti47,Sc45,79604,,
,190,Ti47,Sc45,79605,,
,190,Ti47,Sc45,79606,,
,190,Ti47,Sc45,79607,,
,190,Ti47,Sc45,79608,,
,190,Ti47,Sc45,79609,,
,190,Ti47,Sc45,79610,,
,190,Ti47,Sc45,79611,,
,190,Ti47,Sc45,79612,,
,190,Ti47,Sc45,79613,,
,190,Ti47,Sc45,79614,,
,190,Ti47,Sc45,79615,,
,190,Ti47,Sc45,79616,,
,190,Ti47,Sc45,79617,,
,190,Ti47,Sc45,79618,,
,190,Ti47,Sc45,79619,,
,190,Ti47,Sc45,79620,,
,190,Ti47,Sc45,79621,,
,190,Ti47,Sc45,79622,,
,190,Ti47,Sc45,79623,,
,190,Ti47,Sc45,79624,,
,190,Ti47,Sc45,79625,,
,190,Ti47,Sc45,79626,,
,190,Ti47,Sc45,79627,,
,190,Ti47,Sc45,79628,,
,190,Ti47,Sc45,79629,,
,190,Ti47,Sc45,79630,,
,190,Ti47,Sc45,79631,,
,190,Ti47,Sc45,79632,,
,190,Ti47,Sc45,79633,,
,190,Ti47,Sc45,79634,,
,190,Ti47,Sc45,79635,,
,190,Ti47,Sc45,79636,,
,190,Ti47,Sc45,79637,,
,190,Ti47,Sc45,79638,,
,190,Ti47,Sc45,79639,,
,190,Ti47,Sc45,79640,,
,190,Ti47,Sc45,79641,,
,190,Ti47,Sc45,79642,,
,190,Ti47,Sc45,79643,,
,190,Ti47,Sc45,79644,,
,190,Ti47,Sc45,79645,,
,190,Ti47,Sc45,79646,,
,190,Ti47,Sc45,79647,,
,190,Ti47,Sc45,79648,,
,190,Ti47,Sc45,79649,,
,190,Ti47,Sc45,79650,,
,190,Ti47,Sc45,79651,,
,190,Ti47,Sc45,79652,,
,190,Ti47,Sc45,79653,,
,190,Ti47,Sc45,79654,,
,190,Ti47,Sc45,79655,,
,190,Ti47,Sc45,79656,,
,190,Ti47,Sc45,79657,,
,190,Ti47,Sc45,79658,,
,190,Ti47,Sc45,79659,,
,190,Ti47,Sc45,79660,,
,190,Ti47,Sc45,79661,,
,190,Ti47,Sc45,79662,,
,190,Ti47,Sc45,79663,,
,190,Ti47,Sc45,79664,,
,190,Ti47,Sc45,79665,,
,190,Ti47,Sc45,79666,,
,190,Ti47,Sc45,79667,,
,190,Ti47,Sc45,79668,,
,190,Ti47,Sc45,79669,,
,190,Ti47,Sc45,79670,,
,190,Ti47,Sc45,79671,,
,190,Ti47,Sc45,79672,,
,190,Ti47,Sc45,79673,,
,190,Ti47,Sc45,79674,,
,190,Ti47,Sc45,79675,,
,190,Ti47,Sc45,79676,,
,190,Ti47,Sc45,79677,,
,190,Ti47,Sc45,79678,,
,190,Ti47,Sc45,79679,,
,190,Ti47,Sc45,79680,,
,190,Ti47,Sc45,79681,,
,190,Ti47,Sc45,79682,,
,190,Ti47,Sc45,79683,,
,190,Ti47,Sc45,79684,,
,190,Ti47,Sc45,79685,,
,190,Ti47,Sc45,79686,,
,190,Ti47,Sc45,79687,,
,190,Ti47,Sc45,79688,,
,190,Ti47,Sc45,79689,,
,190,Ti47,Sc45,79690,,
,190,Ti47,Sc45,79691,,
,190,Ti47,Sc45,79692,,
,190,Ti47,Sc45,79693,,
,190,Ti47,Sc45,79694,,
,190,Ti47,Sc45,79695,,
,190,Ti47,Sc45,79696,,
,190,Ti47,Sc45,79697,,
,190,Ti47,Sc45,79698,,
,190,Ti47,Sc45,79699,,
,190,Ti47,Sc45,79700,,
,190,Ti47,Sc45,79701,,
,190,Ti47,Sc45,79702,,
,190,Ti47,Sc45,79703,,
,190,Ti47,Sc45,79704,,
,190,Ti47,Sc45,79705,,
,190,Ti47,Sc45,79706,,
,190,Ti47,Sc45,79707,,
,190,Ti47,Sc45,79708,,
,190,Ti47,Sc45,79709,,
,190,Ti47,Sc45,79710,,
,190,Ti47,Sc45,79711,,
,190,Ti47,Sc45,79712,,
,190,Ti47,Sc45,79713,,
,190,Ti47,Sc45,79714,,
,190,Ti47,Sc45,79715,,
,190,Ti47,Sc45,79716,,
,190,Ti47,Sc45,79717,,
,190,Ti47,Sc45,79718,,
,190,Ti47,Sc45,79719,,
,190,Ti47,Sc45,79720,,
,190,Ti47,Sc45,79721,,
,190,Ti47,Sc45,79722,,
,190,Ti47,Sc45,79723,,
,190,Ti47,Sc45,79724,,
,190,Ti47,Sc45,79725,,
,190,Ti47,Sc45,79726,,
,190,Ti47,Sc45,79727,,
,190,Ti47,Sc45,79728,,
,190,Ti47,Sc45,79729,,
,190,Ti47,Sc45,79730,,
,190,Ti47,Sc45,79731,,
,190,Ti47,Sc45,79732,,
,190,Ti47,Sc45,79733,,
,190,Ti47,Sc45,79734,,
,190,Ti47,Sc45,79735,,
,190,Ti47,Sc45,79736,,
,190,Ti47,Sc45,79737,,
,190,Ti47,Sc45,79738,,
,190,Ti47,Sc45,79739,,
,190,Ti47,Sc45,79740,,
,190,Ti47,Sc45,79741,,
,190,Ti47,Sc45,79742,,
,190,Ti47,Sc45,79743,,
,190,Ti47,Sc45,79744,,
,190,Ti47,Sc45,79745,,
,190,Ti47,Sc45,79746,,
,190,Ti47,Sc45,79747,,
,190,Ti47,Sc45,79748,,
,190,Ti47,Sc45,79749,,
,190,Ti47,Sc45,79750,,
,190,Ti47,Sc45,79751,,
,190,Ti47,Sc45,79752,,
,190,Ti47,Sc45,79753,,
,190,Ti47,Sc45,79754,,
,190,Ti47,Sc45,79755,,
,190,Ti47,Sc45,79756,,
,190,Ti47,Sc45,79757,,
,190,Ti47,Sc45,79758,,
,190,Ti47,Sc45,79759,,
,190,Ti47,Sc45,79760,,
,190,Ti47,Sc45,79761,,
,190,Ti47,Sc45,79762,,
,190,Ti47,Sc45,79763,,
,190,Ti47,Sc45,79764,,
,190,Ti47,Sc45,79765,,
,190,Ti47,Sc45,79766,,
,190,Ti47,Sc45,79767,,
,190,Ti47,Sc45,79768,,
,190,Ti47,Sc45,79769,,
,190,Ti47,Sc45,79770,,
,190,Ti47,Sc45,79771,,
,190,Ti47,Sc45,79772,,
,190,Ti47,Sc45,79773,,
,190,Ti47,Sc45,79774,,
,190,Ti47,Sc45,79775,,
,190,Ti47,Sc45,79776,,
,190,Ti47,Sc45,79777,,
,190,Ti47,Sc45,79778,,
,190,Ti47,Sc45,79779,,
,190,Ti47,Sc45,79780,,
,190,Ti47,Sc45,79781,,
,190,Ti47,Sc45,79782,,
,190,Ti47,Sc45,79783,,
,190,Ti47,Sc45,79784,,
,190,Ti47,Sc45,79785,,
,190,Ti47,Sc45,79786,,
,190,Ti47,Sc45,79787,,
,190,Ti47,Sc45,79788,,
,190,Ti47,Sc45,79789,,
,190,Ti47,Sc45,79790,,
,190,Ti47,Sc45,79791,,
,190,Ti47,Sc45,79792,,
,190,Ti47,Sc45,79793,,
,190,Ti47,Sc45,79794,,
,190,Ti47,Sc45,79795,,
,190,Ti47,Sc45,79796,,
,190,Ti47,Sc45,79797,,
,190,Ti47,Sc45,79798,,
,190,Ti47,Sc45,79799,,
,190,Ti47,Sc45,79800,,
,190,Ti47,Sc45,79801,,
,190,Ti47,Sc45,79802,,
,190,Ti47,Sc45,79803,,
,190,Ti47,Sc45,79804,,
,190,Ti47,Sc45,79805,,
,190,Ti47,Sc45,79806,,
,190,Ti47,Sc45,79807,,
,190,Ti47,Sc45,79808,,
,190,Ti47,Sc45,79809,,
,190,Ti47,Sc45,79810,,
,190,Ti47,Sc45,79811,,
,190,Ti47,Sc45,79812,,
,190,Ti47,Sc45,79813,,
,190,Ti47,Sc45,79814,,
,190,Ti47,Sc45,79815,,
,190,Ti47,Sc45,79816,,
,190,Ti47,Sc45,79817,,
,190,Ti47,Sc45,79818,,
,190,Ti47,Sc45,79819,,
,190,Ti47,Sc45,79820,,
,190,Ti47,Sc45,79821,,
,190,Ti47,Sc45,79822,,
,190,Ti47,Sc45,79823,,
,190,Ti47,Sc45,79824,,
,190,Ti47,Sc45,79825,,
,190,Ti47,Sc45,79826,,
,190,Ti47,Sc45,79827,,
,190,Ti47,Sc45,79828,,
,190,Ti47,Sc45,79829,,
,190,Ti47,Sc45,79830,,
,190,Ti47,Sc45,79831,,
,190,Ti47,Sc45,79832,,
,190,Ti47,Sc45,79833,,
,190,Ti47,Sc45,79834,,
,190,Ti47,Sc45,79835,,
,190,Ti47,Sc45,79836,,
,190,Ti47,Sc45,79837,,
,190,Ti47,Sc45,79838,,
,190,Ti47,Sc45,79839,,
,190,Ti47,Sc45,79840,,
,190,Ti47,Sc45,79841,,
,190,Ti47,Sc45,79842,,
,190,Ti47,Sc45,79843,,
,190,Ti47,Sc45,79844,,
,190,Ti47,Sc45,79845,,
,190,Ti47,Sc45,79846,,
,190,Ti47,Sc45,79847,,
,190,Ti47,Sc45,79848,,
,190,Ti47,Sc45,79849,,
,190,Ti47,Sc45,79850,,
,190,Ti47,Sc45,79851,,
,190,Ti47,Sc45,79852,,
,190,Ti47,Sc45,79853,,
,190,Ti47,Sc45,79854,,
,190,Ti47,Sc45,79855,,
,190,Ti47,Sc45,79856,,
,190,Ti47,Sc45,79857,,
,190,Ti47,Sc45,79858,,
,190,Ti47,Sc45,79859,,
,190,Ti47,Sc45,79860,,
,190,Ti47,Sc45,79861,,
,190,Ti47,Sc45,79862,,
,190,Ti47,Sc45,79863,,
,190,Ti47,Sc45,79864,,
,190,Ti47,Sc45,79865,,
,190,Ti47,Sc45,79866,,
,190,Ti47,Sc45,79867,,
,190,Ti47,Sc45,79868,,
,190,Ti47,Sc45,79869,,
,190,Ti47,Sc45,79870,,
,190,Ti47,Sc45,79871,,
,190,Ti47,Sc45,79872,,
,190,Ti47,Sc45,79873,,
,190,Ti47,Sc45,79874,,
,190,Ti47,Sc45,79875,,
,190,Ti47,Sc45,79876,,
,190,Ti47,Sc45,79877,,
,190,Ti47,Sc45,79878,,
,190,Ti47,Sc45,79879,,
,190,Ti47,Sc45,79880,,
,190,Ti47,Sc45,79881,,
,190,Ti47,Sc45,79882,,
,190,Ti47,Sc45,79883,,
,190,Ti47,Sc45,79884,,
,190,Ti47,Sc45,79885,,
,190,Ti47,Sc45,79886,,
,190,Ti47,Sc45,79887,,
,190,Ti47,Sc45,79888,,
,190,Ti47,Sc45,79889,,
,190,Ti47,Sc45,79890,,
,190,Ti47,Sc45,79891,,
,190,Ti47,Sc45,79892,,
,190,Ti47,Sc45,79893,,
,190,Ti47,Sc45,79894,,
,190,Ti47,Sc45,79895,,
,190,Ti47,Sc45,79896,,
,190,Ti47,Sc45,79897,,
,190,Ti47,Sc45,79898,,
,190,Ti47,Sc45,79899,,
,190,Ti47,Sc45,79900,,
,190,Ti47,Sc45,79901,,
,190,Ti47,Sc45,79902,,
,190,Ti47,Sc45,79903,,
,190,Ti47,Sc45,79904,,
,190,Ti47,Sc45,79905,,
,190,Ti47,Sc45,79906,,
,190,Ti47,Sc45,79907,,
,190,Ti47,Sc45,79908,,
,190,Ti47,Sc45,79909,,
,190,Ti47,Sc45,79910,,
,190,Ti47,Sc45,79911,,
,190,Ti47,Sc45,79912,,
,190,Ti47,Sc45,79913,,
,190,Ti47,Sc45,79914,,
,190,Ti47,Sc45,79915,,
,190,Ti47,Sc45,79916,,
,190,Ti47,Sc45,79917,,
,190,Ti47,Sc45,79918,,
,190,Ti47,Sc45,79919,,
,190,Ti47,Sc45,79920,,
,190,Ti47,Sc45,79921,,
,190,Ti47,Sc45,79922,,
,190,Ti47,Sc45,79923,,
,190,Ti47,Sc45,79924,,
,190,Ti47,Sc45,79925,,
,190,Ti47,Sc45,79926,,
,190,Ti47,Sc45,79927,,
,190,Ti47,Sc45,79928,,
,190,Ti47,Sc45,79929,,
,190,Ti47,Sc45,79930,,
,190,Ti47,Sc45,79931,,
,190,Ti47,Sc45,79932,,
,190,Ti47,Sc45,79933,,
,190,Ti47,Sc45,79934,,
,190,Ti47,Sc45,79935,,
,190,Ti47,Sc45,79936,,
,190,Ti47,Sc45,79937,,
,190,Ti47,Sc45,79938,,
,190,Ti47,Sc45,79939,,
,190,Ti47,Sc45,79940,,
,190,Ti47,Sc45,79941,,
,190,Ti47,Sc45,79942,,
,190,Ti47,Sc45,79943,,
,190,Ti47,Sc45,79944,,
,190,Ti47,Sc45,79945,,
,190,Ti47,Sc45,79946,,
,190,Ti47,Sc45,79947,,
,190,Ti47,Sc45,79948,,
,190,Ti47,Sc45,79949,,
,190,Ti47,Sc45,79950,,
,190,Ti47,Sc45,79951,,
,190,Ti47,Sc45,79952,,
,190,Ti47,Sc45,79953,,
,190,Ti47,Sc45,79954,,
,190,Ti47,Sc45,79955,,
,190,Ti47,Sc45,79956,,
,190,Ti47,Sc45,79957,,
,190,Ti47,Sc45,79958,,
,190,Ti47,Sc45,79959,,
,190,Ti47,Sc45,79960,,
,190,Ti47,Sc45,79961,,
,190,Ti47,Sc45,79962,,
,190,Ti47,Sc45,79963,,
,190,Ti47,Sc45,79964,,
,190,Ti47,Sc45,79965,,
,190,Ti47,Sc45,79966,,
,190,Ti47,Sc45,79967,,
,190,Ti47,Sc45,79968,,
,190,Ti47,Sc45,79969,,
,190,Ti47,Sc45,79970,,
,190,Ti47,Sc45,79971,,
,190,Ti47,Sc45,79972,,
,190,Ti47,Sc45,79973,,
,190,Ti47,Sc45,79974,,
,190,Ti47,Sc45,79975,,
,190,Ti47,Sc45,79976,,
,190,Ti47,Sc45,79977,,
,190,Ti47,Sc45,79978,,
,190,Ti47,Sc45,79979,,
,190,Ti47,Sc45,79980,,
,190,Ti47,Sc45,79981,,
,190,Ti47,Sc45,79982,,
,190,Ti47,Sc45,79983,,
,190,Ti47,Sc45,79984,,
,190,Ti47,Sc45,79985,,
,190,Ti47,Sc45,79986,,
,190,Ti47,Sc45,79987,,
,190,Ti47,Sc45,79988,,
,190,Ti47,Sc45,79989,,
,190,Ti47,Sc45,79990,,
,190,Ti47,Sc45,79991,,
,190,Ti47,Sc45,79992,,
,190,Ti47,Sc45,79993,,
,190,Ti47,Sc45,79994,,
,190,Ti47,Sc45,79995,,
,190,Ti47,Sc45,79996,,
,190,Ti47,Sc45,79997,,
,190,Ti47,Sc45,79998,,
,190,Ti47,Sc45,79999,,
,190,Ti47,Sc45,80000,,
,190,Ti47,Sc45,80001,,
,190,Ti47,Sc45,80002,,
,190,Ti47,Sc45,80003,,
,190,Ti47,Sc45,80004,,
,190,Ti47,Sc45,80005,,
,190,Ti47,Sc45,80006,,
,190,Ti47,Sc45,80007,,
,190,Ti47,Sc45,80008,,
,190,Ti47,Sc45,80009,,
,190,Ti47,Sc45,80010,,
,190,Ti47,Sc45,80011,,
,190,Ti47,Sc45,80012,,
,190,Ti47,Sc45,80013,,
,190,Ti47,Sc45,80014,,
,190,Ti47,Sc45,80015,,
,190,Ti47,Sc45,80016,,
,190,Ti47,Sc45,80017,,
,190,Ti47,Sc45,80018,,
,190,Ti47,Sc45,80019,,
,190,Ti47,Sc45,80020,,
,190,Ti47,Sc45,80021,,
,190,Ti47,Sc45,80022,,
,190,Ti47,Sc45,80023,,
,190,Ti47,Sc45,80024,,
,190,Ti47,Sc45,80025,,
,190,Ti47,Sc45,80026,,
,190,Ti47,Sc45,80027,,
,190,Ti47,Sc45,80028,,
,190,Ti47,Sc45,80029,,
,190,Ti47,Sc45,80030,,
,190,Ti47,Sc45,80031,,
,190,Ti47,Sc45,80032,,
,190,Ti47,Sc45,80033,,
,190,Ti47,Sc45,80034,,
,190,Ti47,Sc45,80035,,
,190,Ti47,Sc45,80036,,
,190,Ti47,Sc45,80037,,
,190,Ti47,Sc45,80038,,
,190,Ti47,Sc45,80039,,
,190,Ti47,Sc45,80040,,
,190,Ti47,Sc45,80041,,
,190,Ti47,Sc45,80042,,
,190,Ti47,Sc45,80043,,
,190,Ti47,Sc45,80044,,
,190,Ti47,Sc45,80045,,
,190,Ti47,Sc45,80046,,
,190,Ti47,Sc45,80047,,
,190,Ti47,Sc45,80048,,
,190,Ti47,Sc45,80049,,
,190,Ti47,Sc45,80050,,
,190,Ti47,Sc45,80051,,
,190,Ti47,Sc45,80052,,
,190,Ti47,Sc45,80053,,
,190,Ti47,Sc45,80054,,
,190,Ti47,Sc45,80055,,
,190,Ti47,Sc45,80056,,
,190,Ti47,Sc45,80057,,
,190,Ti47,Sc45,80058,,
,190,Ti47,Sc45,80059,,
,190,Ti47,Sc45,80060,,
,190,Ti47,Sc45,80061,,
,190,Ti47,Sc45,80062,,
,190,Ti47,Sc45,80063,,
,190,Ti47,Sc45,80064,,
,190,Ti47,Sc45,80065,,
,190,Ti47,Sc45,80066,,
,190,Ti47,Sc45,80067,,
,190,Ti47,Sc45,80068,,
,190,Ti47,Sc45,80069,,
,190,Ti47,Sc45,80070,,
,190,Ti47,Sc45,80071,,
,190,Ti47,Sc45,80072,,
,190,Ti47,Sc45,80073,,
,190,Ti47,Sc45,80074,,
,190,Ti47,Sc45,80075,,
,190,Ti47,Sc45,80076,,
,190,Ti47,Sc45,80077,,
,190,Ti47,Sc45,80078,,
,190,Ti47,Sc45,80079,,
,190,Ti47,Sc45,80080,,
,190,Ti47,Sc45,80081,,
,190,Ti47,Sc45,80082,,
,190,Ti47,Sc45,80083,,
,190,Ti47,Sc45,80084,,
,190,Ti47,Sc45,80085,,
,190,Ti47,Sc45,80086,,
,190,Ti47,Sc45,80087,,
,190,Ti47,Sc45,80088,,
,190,Ti47,Sc45,80089,,
,190,Ti47,Sc45,80090,,
,190,Ti47,Sc45,80091,,
,190,Ti47,Sc45,80092,,
,190,Ti47,Sc45,80093,,
,190,Ti47,Sc45,80094,,
,190,Ti47,Sc45,80095,,
,190,Ti47,Sc45,80096,,
,190,Ti47,Sc45,80097,,
,190,Ti47,Sc45,80098,,
,190,Ti47,Sc45,80099,,
,190,Ti47,Sc45,80100,,
,190,Ti47,Sc45,80101,,
,190,Ti47,Sc45,80102,,
,190,Ti47,Sc45,80103,,
,190,Ti47,Sc45,80104,,
,190,Ti47,Sc45,80105,,
,190,Ti47,Sc45,80106,,
,190,Ti47,Sc45,80107,,
,190,Ti47,Sc45,80108,,
,190,Ti47,Sc45,80109,,
,190,Ti47,Sc45,80110,,
,190,Ti47,Sc45,80111,,
,190,Ti47,Sc45,80112,,
,190,Ti47,Sc45,80113,,
,190,Ti47,Sc45,80114,,
,190,Ti47,Sc45,80115,,
,190,Ti47,Sc45,80116,,
,190,Ti47,Sc45,80117,,
,190,Ti47,Sc45,80118,,
,190,Ti47,Sc45,80119,,
,190,Ti47,Sc45,80120,,
,190,Ti47,Sc45,80121,,
,190,Ti47,Sc45,80122,,
,190,Ti47,Sc45,80123,,
,190,Ti47,Sc45,80124,,
,190,Ti47,Sc45,80125,,
,190,Ti47,Sc45,80126,,
,190,Ti47,Sc45,80127,,
,190,Ti47,Sc45,80128,,
,190,Ti47,Sc45,80129,,
,190,Ti47,Sc45,80130,,
,190,Ti47,Sc45,80131,,
,190,Ti47,Sc45,80132,,
,190,Ti47,Sc45,80133,,
,190,Ti47,Sc45,80134,,
,190,Ti47,Sc45,80135,,
,190,Ti47,Sc45,80136,,
,190,Ti47,Sc45,80137,,
,190,Ti47,Sc45,80138,,
,190,Ti47,Sc45,80139,,
,190,Ti47,Sc45,80140,,
,190,Ti47,Sc45,80141,,
,190,Ti47,Sc45,80142,,
,190,Ti47,Sc45,80143,,
,190,Ti47,Sc45,80144,,
,190,Ti47,Sc45,80145,,
,190,Ti47,Sc45,80146,,
,190,Ti47,Sc45,80147,,
,190,Ti47,Sc45,80148,,
,190,Ti47,Sc45,80149,,
,190,Ti47,Sc45,80150,,
,190,Ti47,Sc45,80151,,
,190,Ti47,Sc45,80152,,
,190,Ti47,Sc45,80153,,
,190,Ti47,Sc45,80154,,
,190,Ti47,Sc45,80155,,
,190,Ti47,Sc45,80156,,
,190,Ti47,Sc45,80157,,
,190,Ti47,Sc45,80158,,
,190,Ti47,Sc45,80159,,
,190,Ti47,Sc45,80160,,
,190,Ti47,Sc45,80161,,
,190,Ti47,Sc45,80162,,
,190,Ti47,Sc45,80163,,
,190,Ti47,Sc45,80164,,
,190,Ti47,Sc45,80165,,
,190,Ti47,Sc45,80166,,
,190,Ti47,Sc45,80167,,
,190,Ti47,Sc45,80168,,
,190,Ti47,Sc45,80169,,
,190,Ti47,Sc45,80170,,
,190,Ti47,Sc45,80171,,
,190,Ti47,Sc45,80172,,
,190,Ti47,Sc45,80173,,
,190,Ti47,Sc45,80174,,
,190,Ti47,Sc45,80175,,
,190,Ti47,Sc45,80176,,
,190,Ti47,Sc45,80177,,
,190,Ti47,Sc45,80178,,
,190,Ti47,Sc45,80179,,
,190,Ti47,Sc45,80180,,
,190,Ti47,Sc45,80181,,
,190,Ti47,Sc45,80182,,
,190,Ti47,Sc45,80183,,
,190,Ti47,Sc45,80184,,
,190,Ti47,Sc45,80185,,
,190,Ti47,Sc45,80186,,
,190,Ti47,Sc45,80187,,
,190,Ti47,Sc45,80188,,
,190,Ti47,Sc45,80189,,
,190,Ti47,Sc45,80190,,
,190,Ti47,Sc45,80191,,
,190,Ti47,Sc45,80192,,
,190,Ti47,Sc45,80193,,
,190,Ti47,Sc45,80194,,
,190,Ti47,Sc45,80195,,
,190,Ti47,Sc45,80196,,
,190,Ti47,Sc45,80197,,
,190,Ti47,Sc45,80198,,
,190,Ti47,Sc45,80199,,
,190,Ti47,Sc45,80200,,
,190,Ti47,Sc45,80201,,
,190,Ti47,Sc45,80202,,
,190,Ti47,Sc45,80203,,
,190,Ti47,Sc45,80204,,
,190,Ti47,Sc45,80205,,
,190,Ti47,Sc45,80206,,
,190,Ti47,Sc45,80207,,
,190,Ti47,Sc45,80208,,
,190,Ti47,Sc45,80209,,
,190,Ti47,Sc45,80210,,
,190,Ti47,Sc45,80211,,
,190,Ti47,Sc45,80212,,
,190,Ti47,Sc45,80213,,
,190,Ti47,Sc45,80214,,
,190,Ti47,Sc45,80215,,
,190,Ti47,Sc45,80216,,
,190,Ti47,Sc45,80217,,
,190,Ti47,Sc45,80218,,
,190,Ti47,Sc45,80219,,
,190,Ti47,Sc45,80220,,
,190,Ti47,Sc45,80221,,
,190,Ti47,Sc45,80222,,
,190,Ti47,Sc45,80223,,
,190,Ti47,Sc45,80224,,
,190,Ti47,Sc45,80225,,
,190,Ti47,Sc45,80226,,
,190,Ti47,Sc45,80227,,
,190,Ti47,Sc45,80228,,
,190,Ti47,Sc45,80229,,
,190,Ti47,Sc45,80230,,
,190,Ti47,Sc45,80231,,
,190,Ti47,Sc45,80232,,
,190,Ti47,Sc45,80233,,
,190,Ti47,Sc45,80234,,
,190,Ti47,Sc45,80235,,
,190,Ti47,Sc45,80236,,
,190,Ti47,Sc45,80237,,
,190,Ti47,Sc45,80238,,
,190,Ti47,Sc45,80239,,
,190,Ti47,Sc45,80240,,
,190,Ti47,Sc45,80241,,
,190,Ti47,Sc45,80242,,
,190,Ti47,Sc45,80243,,
,190,Ti47,Sc45,80244,,
,190,Ti47,Sc45,80245,,
,190,Ti47,Sc45,80246,,
